time	V(rpm)	I(L1)
9.006303625922017e+01	4.556778e+02	-7.935454e-01
9.006568968779143e+01	4.431423e+02	-7.717185e-01
9.006575368779143e+01	4.428434e+02	-7.711980e-01
9.006842083064841e+01	4.305686e+02	-7.498250e-01
9.007108797350539e+01	4.185878e+02	-7.289638e-01
9.007375511636236e+01	4.069010e+02	-7.086146e-01
9.007642225921933e+01	3.955081e+02	-6.887772e-01
9.007908940207631e+01	3.844092e+02	-6.694516e-01
9.008175654493328e+01	3.736043e+02	-6.506380e-01
9.008442368779026e+01	3.630934e+02	-6.323362e-01
9.008442468779026e+01	3.630895e+02	-6.323295e-01
9.008881411636162e+01	3.464095e+02	-6.032861e-01
9.009320354493296e+01	3.303573e+02	-5.753357e-01
9.009759297350432e+01	3.149328e+02	-5.484784e-01
9.010198240207568e+01	3.001361e+02	-5.227141e-01
9.010637183064703e+01	2.859671e+02	-4.980429e-01
9.011076125921838e+01	2.724258e+02	-4.744647e-01
9.011515068778974e+01	2.595123e+02	-4.519795e-01
9.011706468778971e+01	2.540232e+02	-4.424218e-01
9.012133111636106e+01	2.421934e+02	-4.218235e-01
9.012559754493242e+01	2.307977e+02	-4.019811e-01
9.012986397350377e+01	2.198361e+02	-3.828947e-01
9.013413040207513e+01	2.093087e+02	-3.645642e-01
9.013839683064649e+01	1.992154e+02	-3.469896e-01
9.014266325921784e+01	1.895562e+02	-3.301710e-01
9.014692968778920e+01	1.803312e+02	-3.141082e-01
9.014970468778915e+01	1.745046e+02	-3.039629e-01
9.015372225921764e+01	1.663682e+02	-2.897957e-01
9.015773983064612e+01	1.585152e+02	-2.761220e-01
9.016175740207461e+01	1.509457e+02	-2.629419e-01
9.016577497350310e+01	1.436597e+02	-2.502554e-01
9.016979254493160e+01	1.366571e+02	-2.380624e-01
9.017381011636007e+01	1.299380e+02	-2.263630e-01
9.017782768778856e+01	1.235024e+02	-2.151572e-01
9.018140240207420e+01	1.179737e+02	-2.055305e-01
9.018497711635983e+01	1.126181e+02	-1.962053e-01
9.018855183064547e+01	1.074357e+02	-1.871816e-01
9.019212654493111e+01	1.024264e+02	-1.784594e-01
9.019570125921675e+01	9.759029e+01	-1.700387e-01
9.019927597350238e+01	9.292734e+01	-1.619195e-01
9.020285068778801e+01	8.843755e+01	-1.541018e-01
9.020286668778802e+01	8.841773e+01	-1.540673e-01
9.020653054493080e+01	8.397333e+01	-1.463286e-01
9.021019440207357e+01	7.967125e+01	-1.388378e-01
9.021385825921635e+01	7.551151e+01	-1.315948e-01
9.021752211635913e+01	7.149409e+01	-1.245996e-01
9.022118597350192e+01	6.761901e+01	-1.178523e-01
9.022484983064469e+01	6.388625e+01	-1.113528e-01
9.022851368778747e+01	6.029583e+01	-1.051011e-01
9.023189325921601e+01	5.709186e+01	-9.952229e-02
9.023527283064455e+01	5.398327e+01	-9.410956e-02
9.023865240207309e+01	5.097004e+01	-8.886289e-02
9.024203197350161e+01	4.805218e+01	-8.378228e-02
9.024541154493015e+01	4.522970e+01	-7.886773e-02
9.024879111635869e+01	4.250258e+01	-7.411924e-02
9.025217068778723e+01	3.987084e+01	-6.953681e-02
9.025523968778720e+01	3.755237e+01	-6.549986e-02
9.025830868778716e+01	3.529710e+01	-6.157296e-02
9.026137768778713e+01	3.310504e+01	-5.775610e-02
9.026444668778710e+01	3.097618e+01	-5.404930e-02
9.026751568778707e+01	2.891052e+01	-5.045255e-02
9.027058468778704e+01	2.690806e+01	-4.696584e-02
9.027365368778700e+01	2.496880e+01	-4.358919e-02
9.027567225921555e+01	2.372249e+01	-4.141910e-02
9.027769083064410e+01	2.249918e+01	-3.928905e-02
9.027970940207265e+01	2.129887e+01	-3.719905e-02
9.028172797350121e+01	2.012156e+01	-3.514909e-02
9.028374654492976e+01	1.896724e+01	-3.313918e-02
9.028576511635831e+01	1.783592e+01	-3.116931e-02
9.028778368778686e+01	1.672760e+01	-2.923949e-02
9.028784768778685e+01	1.669278e+01	-2.917887e-02
9.029046054492969e+01	1.529126e+01	-2.673852e-02
9.029307340207252e+01	1.392277e+01	-2.435569e-02
9.029568625921536e+01	1.258733e+01	-2.203039e-02
9.029829911635819e+01	1.128492e+01	-1.976263e-02
9.030091197350103e+01	1.001555e+01	-1.755239e-02
9.030352483064387e+01	8.779227e+00	-1.539968e-02
9.030613768778670e+01	7.575939e+00	-1.330450e-02
9.030869640207240e+01	6.425761e+00	-1.130179e-02
9.031125511635811e+01	5.302142e+00	-9.345332e-03
9.031381383064381e+01	4.205081e+00	-7.435116e-03
9.031637254492951e+01	3.134580e+00	-5.571144e-03
9.031893125921520e+01	2.090637e+00	-3.753417e-03
9.032148997350092e+01	1.073253e+00	-1.981935e-03
9.032404868778661e+01	8.242825e-02	-2.566974e-04
9.032456068778662e+01	-1.128869e-01	8.338796e-05
9.032690011635803e+01	-9.939218e-01	1.617458e-03
9.032923954492945e+01	-1.856206e+00	3.118878e-03
9.033157897350087e+01	-2.699739e+00	4.587649e-03
9.033391840207229e+01	-3.524521e+00	6.023771e-03
9.033625783064370e+01	-4.330552e+00	7.427243e-03
9.033859725921512e+01	-5.117833e+00	8.798066e-03
9.034093668778654e+01	-5.886362e+00	1.013624e-02
9.034492097350081e+01	-7.153828e+00	1.234317e-02
9.034890525921507e+01	-8.377499e+00	1.447384e-02
9.035288954492934e+01	-9.557376e+00	1.652826e-02
9.035687383064361e+01	-1.069346e+01	1.850642e-02
9.036085811635787e+01	-1.178575e+01	2.040833e-02
9.036484240207214e+01	-1.283424e+01	2.223398e-02
9.036882668778641e+01	-1.383894e+01	2.398338e-02
9.037507883064355e+01	-1.533385e+01	2.658633e-02
9.038133097350067e+01	-1.675238e+01	2.905630e-02
9.038758311635780e+01	-1.809455e+01	3.139330e-02
9.039383525921492e+01	-1.936035e+01	3.359732e-02
9.040008740207206e+01	-2.054978e+01	3.566837e-02
9.040633954492918e+01	-2.166284e+01	3.760645e-02
9.041259168778632e+01	-2.269953e+01	3.941154e-02
9.042619411635773e+01	-2.471280e+01	4.291708e-02
9.043979654492915e+01	-2.653661e+01	4.609273e-02
9.045339897350057e+01	-2.817097e+01	4.893850e-02
9.046700140207199e+01	-2.961587e+01	5.145438e-02
9.048060383064340e+01	-3.087131e+01	5.364038e-02
9.049420625921482e+01	-3.193730e+01	5.549649e-02
9.050780868778624e+01	-3.281383e+01	5.702271e-02
9.052770254492908e+01	-3.392460e+01	5.895680e-02
9.054759640207193e+01	-3.490073e+01	6.065645e-02
9.056749025921478e+01	-3.574223e+01	6.212167e-02
9.058738411635764e+01	-3.644909e+01	6.335247e-02
9.060727797350049e+01	-3.702131e+01	6.434883e-02
9.062717183064333e+01	-3.745890e+01	6.511076e-02
9.064706568778618e+01	-3.776185e+01	6.563826e-02
9.068012525921475e+01	-3.817900e+01	6.636461e-02
9.071318483064331e+01	-3.853090e+01	6.697734e-02
9.074624440207188e+01	-3.881755e+01	6.747647e-02
9.077930397350043e+01	-3.903896e+01	6.786200e-02
9.081236354492900e+01	-3.919513e+01	6.813391e-02
9.084542311635757e+01	-3.928604e+01	6.829221e-02
9.087848268778613e+01	-3.931171e+01	6.833690e-02
9.090766568778612e+01	-3.935710e+01	6.841593e-02
9.109600283064323e+01	-3.941674e+01	6.851979e-02
9.128433997350032e+01	-3.946311e+01	6.860053e-02
9.147267711635743e+01	-3.949620e+01	6.865815e-02
9.166101425921453e+01	-3.951602e+01	6.869265e-02
9.184935140207163e+01	-3.952256e+01	6.870404e-02
9.203768854492873e+01	-3.951582e+01	6.869231e-02
9.222602568778584e+01	-3.949581e+01	6.865746e-02
9.314350168778563e+01	-3.949581e+01	6.865746e-02
9.539623668778512e+01	-3.949581e+01	6.865746e-02
9.762445268778463e+01	-3.949581e+01	6.865746e-02
9.985356868778412e+01	-3.949581e+01	6.865746e-02
9.999999668778409e+01	-3.949581e+01	6.865746e-02
1.000000000000000e+02	-3.949581e+01	6.865746e-02
